text,created_at,hashtags
"[7:52PM] #PWD #TrafficUpdate 

Good movement from Bolade junction down to Ajayi Farm through National and Ikeja Along bypass.

Ajayi Farm inward Ile-zik, Ile-zik connecting Sule junction and Iyana Dopemu is also good.

Return journey is good.

#FollowLASTMA",Fri Jan 10 18:54:07 +0000 2025,"['PWD', 'TrafficUpdate', 'FollowLASTMA']"
"[7:42PM] #Maryland_Ikeja #TrafficUpdate 

Good movement along Anthony inward Maryland intersection enroute Odo'yalaro and Mobolaji Bank Anthony Way respectively.

Movement within the entire stretch of Oba Akran Road, Kodesoh Road, Local Airport Road, Oba Akinjobi Way enroute",Fri Jan 10 18:52:15 +0000 2025,"['Maryland_Ikeja', 'TrafficUpdate']"
"[7PM] #Alausa_Ikeja #TrafficUpdate 

Movement on Lateef Jakande Road from Coca-Cola junction onward LTV8, Daily Times down to Cadbury is good.

Busy Movement from Cadbury onward First Gate down to Omole roundabout. The return journey is good.

Movement on Obafemi Awolowo Way is",Fri Jan 10 18:08:55 +0000 2025,"['Alausa_Ikeja', 'TrafficUpdate']"
"[6:43PM] #OjoduBerger #TrafficUpdate 

Good movement in and out on Lagos Ibadan ExpressWay. 
Slow movement from Isheri Olowora inw River Valley and Kosoko. 
Slight delay approaching VIS, better movement inw Grammar school, Omole junction aside alternation. 
Good movement to https://t.co/K5yuMfHgc4",Fri Jan 10 17:49:25 +0000 2025,"['OjoduBerger', 'TrafficUpdate']"
"[5:45PM] #LekkiEpeExp #TrafficUpdate 

Effect of the evening rush hour is contributing to heavy traffic congestion along the Marwa route, particularly towards Ikate and Chisco, exacerbated by a high volume of traffic entering from Kusenla Road. 

Traffic flow from Chisco towards https://t.co/xx8bALLCdT",Fri Jan 10 16:49:02 +0000 2025,"['LekkiEpeExp', 'TrafficUpdate']"
"[5:12PM] #Dopemu  #TrafficUpdate 

Vehicular movement from Cement towards Dopemu underneath the bridge to Iyana Ipaja is smooth. Traffic flow at the Goye intersection towards Alaguntan Alimosho Road, Akiwowo, and Cash Street, connecting Moshalasi in both directions, remains https://t.co/u54ewUPjGx",Fri Jan 10 16:15:25 +0000 2025,"['Dopemu', 'TrafficUpdate']"
"[5:08PM] #EbuteEro #Apongbon #TrafficUpdate 

Currently, slow traffic is observed on the CMS bridge towards Offin due to high vehicular traffic and ongoing market activities. However, beyond the Offin Canal Market, traffic flow improves significantly, extending to Ijora Olopa by https://t.co/XOGUEtRAsQ",Fri Jan 10 16:12:16 +0000 2025,"['EbuteEro', 'Apongbon', 'TrafficUpdate']"
"[5:05PM] #Mile12 #IkoroduRoad #TrafficUpdate 

 Vehicular movement from Iyana School to Mile 12 is reported to be smooth. Ascending and descending the Mile 12 bridge towards Owode Onirin is also experiencing good traffic flow up to Weigh bridge.
Furthermore, traffic conditions https://t.co/M8aGc7IY81",Fri Jan 10 16:08:30 +0000 2025,"['Mile12', 'IkoroduRoad', 'TrafficUpdate']"
"[4:49PM] #Mushin #Ojuwoye #TrafficUpdate 

The presence of a garbage compactor truck collecting refuse at the Ojuwoye intersection near the Total Filling Station is currently causing significant traffic congestion in the area, as tailback of traffic is at Zone D Police Station.",Fri Jan 10 15:54:24 +0000 2025,"['Mushin', 'Ojuwoye', 'TrafficUpdate']"
"[3:28PM] #Jibowu #Yaba #TrafficUpdate 

Movement from Empire to Jibowu underpass is smooth through Herbert Macaulay Way towards Adekunle intersection. Similarly, the return journey from Adekunle intersection to Makoko junction, encompassing Panti intersection, Alagomeji, is https://t.co/47QK79m0wF",Fri Jan 10 14:35:05 +0000 2025,"['Jibowu', 'Yaba', 'TrafficUpdate']"
"[3:17PM] #LagosBadagryExp  #BreakdownReport 

A container laden truck broke down with tyre issues at Lasu main gate on the service lane, inward Alaba Rago market, Badagry expressway.
Though the development has no significant effect on traffic on the corridor at the moment, https://t.co/GyYKnEmOzB",Fri Jan 10 14:21:51 +0000 2025,"['LagosBadagryExp', 'BreakdownReport']"
"[2:16PM] #LagosIbadanExp #BreakdownReport 

A tanker laden with PMS has broken down at Ifako, inward Alapere. To mitigate traffic issues, a tow truck is en-route for evacuation purpose. Our officers are present there to ensure ease of movement for other motorists.

#FollowLASTMA https://t.co/ALzuxc0o1z",Fri Jan 10 13:20:37 +0000 2025,"['LagosIbadanExp', 'BreakdownReport', 'FollowLASTMA']"
"[1:38PM] #Ojota #IkoroduRoad #BreakdownReport 

 A loaded refrigerator truck, laden with perishable goods is having tyre problem and is currently immobile, as it occupies half of the roadway on the main carriage way at Ojota. 
Our personnel are on ground there, managing resultant https://t.co/oRUnaplCRt",Fri Jan 10 12:45:58 +0000 2025,"['Ojota', 'IkoroduRoad', 'BreakdownReport']"
"[12:49PM] #AirportRoad #BreakdownReport 

A 40-foot Fiat loaded trailer has broken down due to a rear tyre hub problem at the Asa Afariogun junction heading towards Eleganza. Efforts are now being made towards its evacuation, to mitigate further disruption. Our officers are https://t.co/OWL1wGq6gO",Fri Jan 10 11:55:18 +0000 2025,"['AirportRoad', 'BreakdownReport']"
"[12:26PM] #Mile12 #TrafficUpdate 

Traffic flow from Odo Ogun to Mile 12 is currently very encouraging. Movement under the Mile 12 bridge towards Ajelogo is smooth in both directions.
While ascending and descending the Mile 12 bridge towards Kosofe, traffic is experiencing some https://t.co/V6KR4Ijmie",Fri Jan 10 11:29:54 +0000 2025,"['Mile12', 'TrafficUpdate']"
"[10:14AM] #Irawo 
#BreakdownReport
 A loaded tipper is having a tyre problem at Irawo inward Weigh bridge.

Thw driver is making an effort to rectify the fault.

This is currently affecting traffic backward Ajegunle.
#FollowLASTMA https://t.co/XfHfTiVrda",Fri Jan 10 09:19:29 +0000 2025,"['Irawo', 'BreakdownReport', 'FollowLASTMA']"
"[10:10AM] #LagIbdExpWay
#3MB
#TrafficUpdate

Traffic moves rapidly from Kara to Berger down to Iyana Oworo, same as the return journey from Iyana Oworo back to Berger.

Inward and outward movement on the Third mainland bridge is very free.
Drive carefully at all time.",Fri Jan 10 09:12:29 +0000 2025,"['LagIbdExpWay', '3MB', 'TrafficUpdate']"
"[10AM] #Orile
#Iganmu
#BreakdownReport

There is a broken down LAWMA at Iveco inward Iganmu bridge  with no effect on traffic.

Effort is ongoing for its removal.
#FollowLASTMA https://t.co/V02YVkaC8u",Fri Jan 10 09:08:39 +0000 2025,"['Orile', 'Iganmu', 'BreakdownReport', 'FollowLASTMA']"
"[9:20AM] #Alausa
#NurudeenOlowopopo
#AccidentReport

An LT Commercial Bus veered off the road and hit a pedestrian at Nurudeen Olowopopo by Lands.
LASAMBUS is onground attending to the victim and our officials are also at the location doing the needful.
#FollowLASTMA https://t.co/uESzes5auj",Fri Jan 10 08:28:09 +0000 2025,"['Alausa', 'NurudeenOlowopopo', 'AccidentReport', 'FollowLASTMA']"
"[9:10AM]  #Ikeja
#BankAnthonyWay
#Sheraton
#BreakdownReport

There's slow moving traffic inward Nitel from the Sheraton end due to a broken down high capacity bus.
#FollowLASTMA https://t.co/VMJgFy2NRr",Fri Jan 10 08:19:19 +0000 2025,"['Ikeja', 'BankAnthonyWay', 'Sheraton', 'BreakdownReport', 'FollowLASTMA']"
"[8:50AM]  #LagBadagryExpWay
#AbuleAdo
#BreakdownReport

A loaded tanker is having a hassle's problem at Abule Ado inward Alakija and it took 70% of the road.

Owner is making an effort to  fix it and our personnel are also on ground monitoring the traffic situation.
#FollowLASTMA https://t.co/ZDivIUs6r3",Fri Jan 10 08:10:23 +0000 2025,"['LagBadagryExpWay', 'AbuleAdo', 'BreakdownReport', 'FollowLASTMA']"
"[8:38AM] #Ikorodu
#Aruna
#AccidentReport

The 10-Tyre truck that had a brake failure at Jumofac inward Aruna has been successfully removed.

Rapid flow is expected along the corridor.
#FollowLASTMA https://t.co/Ry30LpbJ7Z",Fri Jan 10 07:43:07 +0000 2025,"['Ikorodu', 'Aruna', 'AccidentReport', 'FollowLASTMA']"
"[8:20AM] #Apapa
#TrafficUpdate
Appreciable movement from Otto wharf inward Berger Suya connecting Sunrise.
Sunrise inward Coconut connecting Tincan first gate and Second gate is good to go.
There's good movement from Liverpool bridge and Liverpool underneath inward Glaxo https://t.co/QSVrDgDt0N",Fri Jan 10 07:32:28 +0000 2025,"['Apapa', 'TrafficUpdate']"
"[9:15PM] #ThirdMainlandBridge #TrafficUpdate 

Traffic in and out of the Third Mainland Bridge is very fluid at the moment, however, remember to keep within safe limits as you drive on the bridge to your destinations.

#LASTMACares 

@lagosMOT1
@Gidi_Traffic
@GoldmyneTV https://t.co/1wGCZL5Xip",Thu Jan 09 20:27:49 +0000 2025,"['ThirdMainlandBridge', 'TrafficUpdate', 'LASTMACares']"
"[8:49PM] #Ikoyi #Obalende #TrafficUpdate 

Traffic is good as you drive out of Ikoyi:
- Alfred Rewane if good;
- Falomo Bridge is good;
- Osborne Road is good;
- Ikoyi Road is good;
- Murtala Muhammad Way is good;
- Mobolaji Johnson Avenue is good.

Our Men are strategically https://t.co/9rPSj3BxHh",Thu Jan 09 20:17:30 +0000 2025,"['Ikoyi', 'Obalende', 'TrafficUpdate']"
"[8:09PM] #AgegeMotorRoad #Mushin #TrafficUpdate 

Traffic is good coming in from Ojuelegba to Empire, Idi-Oro approaching Olosha where it gets quite slow through Ogunmokun, Isolo Road junction and Mushin.

Traffic gets better inwards Olorunshogo, Challenge, Vono, Ilupeju Bypass, https://t.co/pXAnlCBxOq",Thu Jan 09 19:49:28 +0000 2025,"['AgegeMotorRoad', 'Mushin', 'TrafficUpdate']"
"[6:20PM] #LekkiEpeExpress #Lekki #Ajah #BreakdownReport 

An empty Mini Diesel tanker broke down due to a mechanical problem at NNPC Abijo inwards Ajah, taking up a lane in the process, and adding to the traffic on ground.

Traffic Backlpog is spilling beyond Abijo.

Owners are https://t.co/utQGN3UBqc",Thu Jan 09 17:37:59 +0000 2025,"['LekkiEpeExpress', 'Lekki', 'Ajah', 'BreakdownReport']"
"[6:12PM] #Yaba #Shomolu #TrafficUpdate 

Traffic is good from the Third Mainland Bridge inwards Adekunle inwards Sabo and Herbert Macaulay.

Traffic is also good from Sabo inwards Panti and Adekunle inwards the bridge.

@lagosMOT1
@Gidi_Traffic
@GoldmyneTV
@followlasg
@gm_lastma https://t.co/cJsM8a9Zli",Thu Jan 09 17:19:04 +0000 2025,"['Yaba', 'Shomolu', 'TrafficUpdate']"
"[5:45PM] #Apongbon #EkoBridge #TrafficUpdate 

As people throng the road headed home, traffic is building up as you move from Broad Street to Apongbon inwards the Eko Bridge, as well as descending the Apongbon Bridge inwards the Eko Bridge.

Traffic on the Eko Bridge proper is https://t.co/FJiktDGBHa",Thu Jan 09 17:03:48 +0000 2025,"['Apongbon', 'EkoBridge', 'TrafficUpdate']"
"[5:35PM] #Ikeja #LateefJakande #Agidingbi #BreakdownReport #IncidentReport 

A Cabin Truck broke down at Hakeem Balogun by Addas Mall, taking up a lane in the process and narrowing down the remaining lane.

Traffic backlog has extended back beyond Mobil and spilling.

Efforts are https://t.co/ox35qkEXNu",Thu Jan 09 16:49:35 +0000 2025,"['Ikeja', 'LateefJakande', 'Agidingbi', 'BreakdownReport', 'IncidentReport']"
"[5:30PM] #Obalende #ThirdMainlandBridge #3MB #TrafficUpdate 

Traffic is good coming in from Osborne to Ilubirin as well as Obalende to Ilubirin.

Traffic is good leaving ilubirin to Adeniji, Adekunle, Unilag Water-Front to Ilaje and the Exit Lay-by.

Our men are strategically https://t.co/uTkzZprwOP",Thu Jan 09 16:44:22 +0000 2025,"['Obalende', 'ThirdMainlandBridge', '3MB', 'TrafficUpdate']"
"[5:20PM] #VI #VictoriaIsland #BreakdownReport #IncidentReport 

A Cement Mixer broke down due to some mechanical problem at Law School inwards the Civic Center, taking up a lane in the process.

Efforts are being made to fix it and get it moving. 

Our men are strategically https://t.co/cIPPz6OPpf",Thu Jan 09 16:34:24 +0000 2025,"['VI', 'VictoriaIsland', 'BreakdownReport', 'IncidentReport']"
"[4:35PM] #LekkiEpeExpress #Epe #AccidentReport #IncidentManagement 

The vehicles involved in the accident at the Lekki Deep Sea Port inwards Epe have been taken off the road.

Our Men are strategically located, Managing the traffic after-effect.

@lagosMOT1
@Gidi_Traffic https://t.co/k5si1Heio1",Thu Jan 09 15:54:20 +0000 2025,"['LekkiEpeExpress', 'Epe', 'AccidentReport', 'IncidentManagement']"
"[4:10PM] #IkoroduRoad #BreakdownReport #IncidentManagement

The @Lawma_gov Compactor that broke down at Anthony inwards Maryland has been fixed be driven off the road.

Traffic is good at the moment.

@Sola_Giwa @lagosMOT1 @TrafficChiefNG @followlasg @lagostraffic961 https://t.co/tQ3CkGSmF2",Thu Jan 09 15:30:20 +0000 2025,"['IkoroduRoad', 'BreakdownReport', 'IncidentManagement']"
"[2:18PM] #LekkiEpeExpressway #IncidentReport 

An accident between a Tipper truck and Toyota Highlander jeep after Okegun/Sea port, Lekki Epe Expressway inward Epe.
The road has been cordoned off while Contra flow is ongoing while movement is still good at the moment.

Effort is https://t.co/3pJ5KNDZij",Thu Jan 09 13:20:43 +0000 2025,"['LekkiEpeExpressway', 'IncidentReport']"
"[2:08PM] #IganmuBridge #IncidentReport 

A broken-down truck having shaft fault on Iganmu Bridge inward Orile totally blocking the bridge linking to Orile. 

Effort is ongoing for its recovery while our officers are on scene managing the situation effectively. https://t.co/nfl0P2l8J2",Thu Jan 09 13:10:43 +0000 2025,"['IganmuBridge', 'IncidentReport']"
"[1:42PM] #IkoroduRd #IncidentReport 

A broken down 40ft containerized truck having mechanical problem at Ikosi junction on the main carriage way inward Ojota. Effort is ongoing for recovery while our officers are on ground managing the situation. https://t.co/Xu2BsL0sGP",Thu Jan 09 12:42:56 +0000 2025,"['IkoroduRd', 'IncidentReport']"
"[12:47PM] #Ojodu #Berger #TrafficUpdate 

Good movement from Otedola to Opic and the return journey from Opic to Otedola is equally good. 
Better movement from Isheri Olowora, River valley, Ogunnusi road, Excellence, Yaya baton, Thomas salako, Ogba, Caterpillar, Odo eran, wempco. https://t.co/j28GUpxivS",Thu Jan 09 11:47:13 +0000 2025,"['Ojodu', 'Berger', 'TrafficUpdate']"
"[9:55AM]
#Apapa_Wharf
#TrafficReports 
Traffic movement from Otto Wharf both the main carriage way and the services lane is good inward Berger Suya connecting Sunrise. 

Movement inward Coconut connecting Tincan First and Second gate is good. 

Liverpool both the bridge and",Thu Jan 09 09:03:02 +0000 2025,"['Apapa_Wharf', 'TrafficReports']"
"[9:52AM]
#Mushin
#BreakdownReports 
There's a brokendown Mack cooling truck having bearing problem at Oye round about inward Daleko bridge Mushin-Isolo Rd.  

Personnel are on ground managing the traffic while the driver has contacted the mechanic.
@trafficbutter @TrafficChiefNG https://t.co/J6Dgt3Eyit",Thu Jan 09 08:59:38 +0000 2025,"['Mushin', 'BreakdownReports']"
"[9:50AM]
#AirportRoad
#BreakdownReports 
There's a brokendown 40ft Mack truck having a mechanical problem at Lateef Salami junction inward Eleganza. 
Tow truck has been contacted for evacuation. 
Officers are on ground managing traffic.
@trafficbutter @TrafficChiefNG https://t.co/Swjmg7zFN4",Thu Jan 09 08:54:56 +0000 2025,"['AirportRoad', 'BreakdownReports']"
"[7:50AM]
#Ogudu_Alapere
#TrafficReports
Good movement from Otedola connecting Tollgate down to Alapere, Ogudu, Ifako all the way to Carwash inward Island.                                           
The Return journey from Carwash connecting Ifako, Ogudu, NNPC filling station down https://t.co/zK7duxSolI",Thu Jan 09 06:52:15 +0000 2025,"['Ogudu_Alapere', 'TrafficReports']"
"[7:40AM]
#Agege
#TrafficReports 
Good movement from Abbatoir, Oko Oba Inward Nitel. Approaching Total underneath the bridge is slow due to alternation coupled with pedestrian crossing.
The stretch of Old Ipaja road from NYSC down to Olufunlayo is appreciable but slow approaching https://t.co/kJyHSjC8V0",Thu Jan 09 06:43:39 +0000 2025,"['Agege', 'TrafficReports']"
"[9:40PM] #Imota_Ikorodu #TrafficUpdate 

Good movement from Sabo roundabout inward Alaka down to Itamaga.
Return journey from Itamaga back to Sabo roundabout is also good.

Itamaga inward Lucky Fibre, Maya, Adamo, Imota to connect Agbowa is good.

Itamaga roundabout inward",Wed Jan 08 20:46:32 +0000 2025,"['Imota_Ikorodu', 'TrafficUpdate']"
"[8:54PM] #IyanaIpaja #TrafficUpdate 

Good movement from Danco inward Goye on Abeokuta Express Way this, return journey is also good but slow approaching Iyana Ipaja U/bridge. 

Alaagba inward Abesan Gate ascending Iyana Bridge through the roundabout, Moshalasi is free.

Mosalasi",Wed Jan 08 19:57:23 +0000 2025,"['IyanaIpaja', 'TrafficUpdate']"
"[8:45PM] #Ikoyi #TrafficUpdate 

Falomo inward Bourdillon Road, Alexander road link bridge, Alexander roundabout inward Gerrad roundabout is good.

Falomo inward Awolowo Road down to Onikan roundabout is good.

Alfred Rewane Road, Registry, NNPC, Golden Gate, Bayo Kuku",Wed Jan 08 19:50:12 +0000 2025,"['Ikoyi', 'TrafficUpdate']"
"[8:35PM] #LagosIsland #TrafficUpdate 

Apongbon bridge descending outer Marina down to State House inward McWen Bridge and Bonny Camp is good.

Fast movement ascending Obalende Bridge inw Osborne intersection by Simpson Bridge down to Adeniji Adele and link 3rd Mainland Bridge.",Wed Jan 08 19:46:54 +0000 2025,"['LagosIsland', 'TrafficUpdate']"
